2025-12-08 08:37:05 INFO: Starting scalper for XAUUSD M1 — 2025-12-08T08:37:05.233668
2025-12-08 08:38:29 INFO: PRICE NOW: 4207.62 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:30 INFO: PRICE NOW: 4207.60 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:31 INFO: PRICE NOW: 4207.68 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:32 INFO: PRICE NOW: 4207.49 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:33 INFO: PRICE NOW: 4207.69 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:34 INFO: PRICE NOW: 4207.52 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:35 INFO: PRICE NOW: 4207.45 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:36 INFO: PRICE NOW: 4207.52 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:37 INFO: PRICE NOW: 4207.52 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:38 INFO: PRICE NOW: 4207.52 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:39 INFO: PRICE NOW: 4207.50 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:40 INFO: PRICE NOW: 4207.52 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:41 INFO: PRICE NOW: 4207.55 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:42 INFO: PRICE NOW: 4207.55 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:43 INFO: PRICE NOW: 4207.55 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:44 INFO: PRICE NOW: 4207.60 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:45 INFO: PRICE NOW: 4207.67 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:46 INFO: PRICE NOW: 4207.66 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:47 INFO: PRICE NOW: 4207.72 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:48 INFO: PRICE NOW: 4207.72 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:49 INFO: PRICE NOW: 4207.64 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:50 INFO: PRICE NOW: 4207.60 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:51 INFO: PRICE NOW: 4207.61 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:52 INFO: PRICE NOW: 4207.61 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:53 INFO: PRICE NOW: 4207.62 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.27
2025-12-08 08:38:54 INFO: PRICE NOW: 4208.31 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.29
2025-12-08 08:38:55 INFO: PRICE NOW: 4208.22 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.28
2025-12-08 08:38:56 INFO: PRICE NOW: 4208.26 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.28
2025-12-08 08:38:57 INFO: PRICE NOW: 4208.15 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.28
2025-12-08 08:38:58 INFO: PRICE NOW: 4208.15 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.28
2025-12-08 08:38:59 INFO: PRICE NOW: 4208.05 | PRICE CLOSE: 4207.39 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.28
2025-12-08 08:39:00 INFO: PRICE NOW: 4208.13 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.32
2025-12-08 08:39:01 INFO: PRICE NOW: 4208.11 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.32
2025-12-08 08:39:02 INFO: PRICE NOW: 4208.05 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.32
2025-12-08 08:39:04 INFO: PRICE NOW: 4207.90 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:05 INFO: PRICE NOW: 4207.78 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:06 INFO: PRICE NOW: 4207.80 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:07 INFO: PRICE NOW: 4207.89 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:08 INFO: PRICE NOW: 4207.81 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:09 INFO: PRICE NOW: 4208.13 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.32
2025-12-08 08:39:10 INFO: PRICE NOW: 4208.05 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.32
2025-12-08 08:39:11 INFO: PRICE NOW: 4208.09 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.32
2025-12-08 08:39:12 INFO: PRICE NOW: 4208.01 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.32
2025-12-08 08:39:13 INFO: PRICE NOW: 4207.71 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:14 INFO: PRICE NOW: 4207.69 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:15 INFO: PRICE NOW: 4207.95 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.32
2025-12-08 08:39:16 INFO: PRICE NOW: 4208.07 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.32
2025-12-08 08:39:17 INFO: PRICE NOW: 4208.00 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.32
2025-12-08 08:39:18 INFO: PRICE NOW: 4207.98 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.32
2025-12-08 08:39:19 INFO: PRICE NOW: 4207.85 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:20 INFO: PRICE NOW: 4207.72 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:21 INFO: PRICE NOW: 4207.81 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:22 INFO: PRICE NOW: 4207.62 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:23 INFO: PRICE NOW: 4207.83 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:24 INFO: PRICE NOW: 4207.86 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:25 INFO: PRICE NOW: 4207.16 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.30
2025-12-08 08:39:26 INFO: PRICE NOW: 4207.17 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.30
2025-12-08 08:39:27 INFO: PRICE NOW: 4207.26 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.30
2025-12-08 08:39:28 INFO: PRICE NOW: 4207.34 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.30
2025-12-08 08:39:29 INFO: PRICE NOW: 4207.51 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:30 INFO: PRICE NOW: 4207.70 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:31 INFO: PRICE NOW: 4208.01 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.32
2025-12-08 08:39:32 INFO: PRICE NOW: 4207.98 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.32
2025-12-08 08:39:33 INFO: PRICE NOW: 4207.89 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:34 INFO: PRICE NOW: 4207.57 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:35 INFO: PRICE NOW: 4207.55 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:36 INFO: PRICE NOW: 4207.72 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:37 INFO: PRICE NOW: 4207.65 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:38 INFO: PRICE NOW: 4207.60 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:39 INFO: PRICE NOW: 4207.63 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:40 INFO: PRICE NOW: 4207.63 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
2025-12-08 08:39:41 INFO: PRICE NOW: 4207.79 | PRICE CLOSE: 4208.18 | SIGNAL: WAIT | TREND: UP | EMA-100: 4206.31
